Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"4651","spark-cluster-framework","apache-spark","2014-03-10 18:47:20","102937","108","2015-01-22 16:33:41","0","102937","2014-03-10 18:47:30"
"4653","ui-router","angular-ui-router","2014-03-11 14:02:09","1873485","342","2021-06-17 15:54:33","1","246246","2015-02-26 16:31:37"
"4654","idb","indexeddb","2014-03-13 01:37:19","317937","19","2021-12-16 18:38:29","4","-1","2014-04-25 05:07:42"
"4655","email-server","mail-server","2014-03-15 14:28:33","246246","12","2021-02-28 08:42:19","0","246246","2014-03-15 14:28:33"
"4657","datetime-manipulation","datetime","2014-03-16 01:55:41","771848","10","2018-04-15 13:04:57","4","-1","2014-07-07 13:34:58"
"4659","xml.etree","elementtree","2014-03-17 20:54:52","771848","0","","2","",""
"4661","jazz","ibm-jazz","2014-03-18 09:00:40","6309","73","2021-04-09 11:27:58","0","3093387","2016-02-09 01:50:33"
"4666","class-methods","class-method","2014-03-21 22:12:05","100297","3","2021-06-29 18:41:17","1","246246","2015-02-06 17:40:39"
"4667","css-backface-visibility","css-transforms","2014-03-22 10:07:46","106224","0","","0","106224","2014-03-22 10:07:46"
"4668","web-browser","browser","2014-03-22 14:42:12","1591669","47","2021-08-06 20:09:01","3","246246","2015-02-06 17:40:23"
"4669","mpich2","mpich","2014-03-22 20:15:46","811","25","2021-03-24 21:15:11","0","811","2014-03-22 20:15:46"
"4670","robots","robot","2014-03-23 10:32:41","208809","111","2021-12-27 10:27:39","0","208809","2014-03-23 10:33:27"
"4671","pig","apache-pig","2014-03-24 18:59:06","102937","1190","2022-02-07 12:19:03","0","102937","2014-03-24 18:59:22"
"4672","dnd","drag-and-drop","2014-03-24 19:30:54","102937","112","2022-02-22 13:11:14","0","102937","2014-03-24 19:31:06"
"4673","evoq","dotnetnuke","2014-03-24 22:33:00","102937","13","2020-10-15 17:36:09","0","102937","2014-03-24 22:33:00"
"4674","javascript-dom","javascript","2014-03-27 11:12:53","745059","29","2021-04-02 00:42:09","4","-1","2014-04-02 14:48:30"
"4676","karma","karma-runner","2014-03-29 15:26:06","531342","2366","2022-03-04 20:51:32","4","-1","2014-04-02 06:34:13"
"4677","eclipse-adt","adt","2014-03-29 21:28:52","192373","0","","1","",""
"4679","css-display","css","2014-04-02 05:10:00","106224","9","2021-02-11 19:10:46","0","106224","2014-04-02 05:10:00"
"4681","market","google-play","2014-04-03 17:03:21","1288","205","2022-02-28 10:26:42","0","1288","2014-04-03 17:03:57"
"4682","android-4.2","android-4.2-jelly-bean","2014-04-05 18:15:08","246246","1","2015-12-06 21:23:04","0","246246","2014-04-05 18:15:08"
"4683","android-4.3","android-4.3-jelly-bean","2014-04-05 18:15:33","246246","1","2014-08-15 15:02:18","0","246246","2014-04-05 18:15:33"
"4684","android-4.4","android-4.4-kitkat","2014-04-05 18:16:53","246246","7","2018-09-11 08:58:55","0","246246","2014-04-05 18:16:53"
"4685","android-3.0","android-3.0-honeycomb","2014-04-05 18:18:02","246246","0","","0","246246","2014-04-05 18:18:02"
"4686","android-2.3","android-2.3-gingerbread","2014-04-05 18:18:47","246246","0","","0","246246","2014-04-05 18:18:47"
"4687","android-2.2","android-2.2-froyo","2014-04-05 18:19:25","246246","1","2014-04-07 13:38:25","0","246246","2014-04-05 18:19:25"
"4688","android-2.0","android-2.0-eclair","2014-04-05 18:20:30","246246","0","","0","246246","2014-04-05 18:20:30"
"4689","android-2.1","android-2.1-eclair","2014-04-05 18:20:46","246246","0","","0","246246","2014-04-05 18:20:46"
"4690","android-1.5","android-1.5-cupcake","2014-04-05 18:21:18","246246","0","","0","246246","2014-04-05 18:21:18"
"4691","android-1.6","android-1.6-donut","2014-04-05 18:21:34","246246","0","","0","246246","2014-04-05 18:21:34"
"4693","queryselectorall","selectors-api","2014-04-06 10:37:20","106224","54","2022-01-29 22:01:22","1","366904","2017-08-13 11:13:40"
"4694","string-utils","apache-stringutils","2014-04-06 11:30:41","256196","0","","1","",""
"4696","neo4j2.0","neo4j","2014-04-07 09:34:55","728812","193","2015-01-29 16:41:42","4","-1","2014-04-07 10:24:42"
"4697","socketio","socket.io","2014-04-09 03:29:14","774086","656","2022-02-27 06:56:35","0","246246","2014-06-11 17:44:27"
"4699","wampserver","wamp","2014-04-09 17:26:51","1612146","0","","2","",""
"4703","modulus","modulo","2014-04-10 12:04:32","100297","64","2022-02-28 20:06:36","4","-1","2021-01-01 21:17:35"
"4705","scrapy-spider","scrapy","2014-04-10 17:12:42","771848","1664","2022-03-05 18:02:44","4","-1","2019-03-03 07:15:26"
"4706","angular-module","angularjs-module","2014-04-10 21:40:42","1112003","0","","0","",""
"4707","subsetting","subset","2014-04-11 18:16:52","1191259","303","2022-02-07 15:22:11","2","100297","2015-07-11 08:26:05"
"4708","nsmanagedobjectcontext","core-data","2014-04-11 23:58:57","10673","0","","1","",""
"4709","nsmanagedobject","core-data","2014-04-12 00:00:06","10673","0","","1","",""
"4712","asset","assets","2014-04-13 11:44:03","1149495","260","2022-02-21 13:25:11","0","246246","2014-06-11 17:43:55"
"4713","sqlselect","sql","2014-04-14 13:34:38","56672","46","2021-04-01 10:19:55","4","-1","2014-06-12 15:18:59"
"4716","php-session","php","2014-04-15 06:01:38","743290","15","2020-02-09 06:50:55","4","-1","2014-05-01 06:27:58"
"4719","mro","method-resolution-order","2014-04-16 07:29:27","100297","19","2020-12-05 08:20:30","0","426671","2014-04-23 15:12:22"
"4721","sprintf","printf","2014-04-18 13:55:28","3204551","371","2022-02-17 11:51:44","4","-1","2014-04-20 20:27:30"
"4722","fprintf","printf","2014-04-18 13:55:41","3204551","256","2022-01-15 03:46:48","4","-1","2014-04-20 20:27:32"
"4723","snprintf","printf","2014-04-18 13:55:51","3204551","66","2021-08-29 16:38:32","4","-1","2014-04-20 20:27:33"
"4724","vsprintf","printf","2014-04-18 13:56:03","3204551","10","2018-02-08 15:47:49","4","-1","2014-04-20 20:27:36"
"4725","vsnprintf","printf","2014-04-18 13:56:14","3204551","10","2019-10-14 17:24:13","4","-1","2014-04-20 20:27:38"
"4726","vswprintf","printf","2014-04-18 13:56:32","3204551","2","2018-05-08 14:53:52","4","-1","2014-04-20 20:27:40"
"4727","nokia-location-api","here-api","2014-04-18 16:57:18","811","0","","0","811","2014-04-18 16:57:25"
"4731","microsoft-appstore","windows-store","2014-04-22 23:18:25","41942","0","","2","106224","2017-07-21 09:28:22"
"4734","simulate","simulation","2014-04-27 00:36:24","2166798","0","","4","-1","2022-02-27 15:28:26"
"4735","edittext","android-edittext","2014-04-27 19:14:45","811","1533","2022-02-28 10:35:17","0","811","2014-04-27 19:14:45"
"4736","appwidget","android-appwidget","2014-04-27 19:41:00","811","55","2022-02-23 10:16:40","0","811","2014-04-27 19:41:00"
"4738","div","html","2014-05-04 15:59:57","246246","7724","2022-03-05 19:28:07","0","246246","2014-05-04 15:59:57"
"4739","divs","html","2014-05-04 16:00:18","246246","406","2022-01-31 07:44:41","0","246246","2014-05-04 16:00:18"
"4740","nested-divs","html","2014-05-04 16:00:37","246246","3","2015-04-02 08:28:02","0","246246","2014-05-04 16:00:37"
"4741","div-layouts","html","2014-05-04 16:00:57","246246","23","2014-06-02 16:41:15","0","246246","2014-05-04 16:00:57"
"4742","volley","android-volley","2014-05-05 02:22:50","246246","1921","2022-03-05 12:12:43","0","246246","2014-05-05 02:22:50"
"4743","injection","code-injection","2014-05-05 15:18:36","102937","1103","2022-03-04 04:10:59","0","102937","2014-05-05 15:18:43"
"4744","asp.net.mvc","asp.net-mvc","2014-05-06 13:43:13","1253219","37","2022-01-27 09:27:06","4","-1","2014-06-17 13:25:01"
"4745","kendo-ui-mvc","kendo-asp.net-mvc","2014-05-07 12:52:23","879020","0","","0","",""
"4746","cabal-install","cabal","2014-05-07 17:34:55","572606","0","","1","",""
"4747","zf2","zend-framework2","2014-05-11 18:10:52","105019","276","2021-01-08 10:30:18","2","246246","2015-02-06 17:40:08"
"4749","dbms","database","2014-05-12 15:05:55","2422776","780","2022-02-23 07:14:03","4","-1","2014-06-16 11:21:02"
"4750","sesame","openrdf","2014-05-12 22:33:01","451941","0","","0","",""
"4752","webcam-capture","webcam","2014-05-17 19:13:09","868014","0","","-1","",""
"4753","html-comments","html","2014-05-18 13:21:12","106224","2","2017-08-21 14:07:46","0","106224","2014-05-18 13:21:12"
"4754","indent","indentation","2014-05-19 17:44:27","19679","257","2022-02-25 02:15:49","0","19679","2014-05-19 17:44:41"
"4756","smartwatch","sony-smartwatch","2014-05-20 00:08:43","811","160","2022-01-20 10:39:10","0","811","2014-05-20 00:08:43"
"4757","xperia","sony-xperia","2014-05-20 00:14:37","811","91","2020-11-25 08:15:38","0","811","2014-05-20 00:14:37"
"4758","span","html","2014-05-20 18:32:36","3009513","872","2022-02-25 00:31:33","2","246246","2014-06-03 22:45:12"
"4759","python-shell","python","2014-05-25 14:31:45","1763356","84","2022-02-18 13:02:45","4","-1","2014-06-06 12:10:28"
"4762","team-build","tfsbuild","2014-05-29 11:12:06","736079","41","2020-07-08 19:16:07","4","-1","2016-03-26 19:01:54"
"4764","eclipse-plugin-dev","eclipse-plugin","2014-05-30 07:21:40","1391924","3","2015-09-13 15:08:34","0","246246","2015-02-06 17:39:46"
"4765","chrome-packaged-app","google-chrome-app","2014-05-31 23:13:44","934239","3","2017-03-16 20:13:26","0","246246","2015-02-06 17:39:25"
"4767","swift-language","swift","2014-06-03 03:10:49","246246","267","2018-07-02 04:49:05","0","246246","2014-06-03 03:10:49"
"4769","swift-ios","swift","2014-06-05 06:06:32","106224","14","2019-01-09 18:33:51","0","106224","2014-06-05 06:06:32"
"4770","ipad-splitview","ipad","2014-06-07 09:35:02","1603234","1","2015-10-05 16:44:15","0","246246","2015-02-06 17:38:32"
"4771","ipad-ui","ipad","2014-06-07 09:35:12","1603234","1","2017-01-13 18:16:40","0","246246","2015-02-06 17:38:21"
"4772","iphone-web","iphone","2014-06-07 09:36:34","1603234","0","","1","246246","2015-02-06 17:38:22"
"4774","mht","mhtml","2014-06-09 02:28:09","106224","30","2021-11-17 19:25:20","0","106224","2014-06-09 02:28:09"
"4775","ibm-was","websphere","2014-06-09 14:25:53","142446","245","2021-08-24 08:25:53","4","-1","2016-05-18 20:51:18"
"4776","input-file","file-io","2014-06-09 19:13:45","102937","55","2022-02-17 16:33:51","0","102937","2014-06-09 19:13:55"
"4777","input-files","file-io","2014-06-09 19:13:47","102937","2","2021-02-03 14:19:44","0","102937","2014-06-09 19:13:52"
"4778","infile","file-io","2014-06-09 19:14:42","102937","120","2021-11-05 06:23:26","0","102937","2014-06-09 19:14:58"
"4779","outfile","file-io","2014-06-09 19:14:46","102937","47","2021-11-05 19:50:18","0","102937","2014-06-09 19:14:55"
"4780","output-files","file-io","2014-06-09 19:15:11","102937","0","","0","102937","2014-06-09 19:15:17"
"4781","breeze#","breeze-sharp","2014-06-09 20:21:50","1784052","3","2016-06-16 17:09:18","0","246246","2015-02-06 17:37:56"
"4783","javascript-disabled","javascript","2014-06-10 10:30:22","2758393","20","2016-11-22 17:30:50","-1","246246","2014-06-11 17:40:55"
"4784","xcode-playground","swift-playground","2014-06-10 23:34:45","102937","40","2017-11-15 19:38:27","0","102937","2014-06-11 19:00:43"
"4785","ring-buffer","circular-buffer","2014-06-11 19:00:27","102937","14","2021-02-09 09:41:22","0","102937","2014-06-11 19:00:37"
"4786","pebble-sdk","pebble-watch","2014-06-11 20:40:19","281108","0","","1","",""
"4788","x-window","x11","2014-06-12 15:36:40","102937","1","2016-01-08 02:56:59","0","102937","2014-06-12 15:36:50"
"4790","cross-compile","cross-compiling","2014-06-12 20:55:53","102937","167","2022-02-28 10:58:17","0","102937","2014-06-12 20:55:57"
"4791","uitableviewcell","uitableview","2014-06-13 03:30:51","246246","4234","2022-03-04 21:23:59","0","246246","2014-06-13 03:30:51"
"4792","uitableviewcellaccessory","uitableview","2014-06-13 03:32:07","246246","5","2018-11-08 12:38:56","0","246246","2014-06-13 03:32:07"
"4793","uitableviewcellstylevalue","uitableview","2014-06-13 03:33:03","246246","0","","0","246246","2014-06-13 03:33:03"
"4794","uitableviewstyle","uitableview","2014-06-13 03:34:14","246246","2","2018-01-18 06:15:26","0","246246","2014-06-13 03:34:14"
"4795","uitableviewdatasource","uitableview","2014-06-13 03:34:47","246246","29","2021-04-15 00:26:16","0","246246","2014-06-13 03:34:47"
"4796","uitableviewdelegate","uitableview","2014-06-13 03:35:35","246246","23","2021-04-15 00:26:16","0","246246","2014-06-13 03:35:35"
"4797","uitableviewheader","uitableview","2014-06-13 03:36:02","246246","6","2021-10-24 12:17:02","0","246246","2014-06-13 03:36:02"
"4798","uitableviewfooter","uitableview","2014-06-13 03:36:11","246246","0","","0","246246","2014-06-13 03:36:11"
"4799","uitableview-section","uitableview","2014-06-13 03:36:58","246246","1","2015-03-04 13:31:28","0","246246","2014-06-13 03:36:58"
"4800","uitableviewstylegrouped","uitableview","2014-06-13 03:37:08","246246","0","","0","246246","2014-06-13 03:37:08"
"4801","uitableviewcontroller","uitableview","2014-06-13 03:37:41","246246","728","2021-08-23 15:57:39","0","246246","2014-06-13 03:37:41"
"4803","fuseesb","jbossfuse","2014-06-14 09:09:32","406429","0","","1","",""
"4804","protobufs","protocol-buffers","2014-06-15 12:33:03","23354","7","2020-08-24 21:53:33","0","23354","2014-06-15 12:33:03"
"4809","nsdocumentsdirectory","nsdocumentdirectory","2014-06-16 21:31:27","811","1","2015-02-26 10:48:18","0","811","2014-06-16 21:31:27"
"4811","stellarjs","stellar.js","2014-06-17 17:51:50","102937","1","2015-05-20 05:00:52","0","102937","2014-06-17 17:51:56"
"4812","angular.js","angularjs","2014-06-17 17:54:11","102937","323","2022-01-20 21:36:00","0","102937","2014-06-17 17:54:16"
"4813","aspnet.mvc","asp.net-mvc","2014-06-17 17:54:55","102937","3","2020-10-21 07:23:59","0","102937","2014-06-17 17:55:26"
"4814","aspnet-mvc","asp.net-mvc","2014-06-17 17:55:01","102937","28","2020-07-17 20:14:34","0","102937","2014-06-17 17:55:23"
"4815","numberformat","number-formatting","2014-06-18 11:26:19","97160","72","2022-01-25 08:07:20","0","246246","2015-02-06 17:37:03"
"4816","signal-slot","signals-slots","2014-06-20 18:06:58","561309","6","2017-10-09 11:58:05","1","246246","2015-02-06 17:37:21"
"4817","post-request","http-post","2014-06-20 18:13:34","561309","47","2021-12-09 04:57:48","0","246246","2015-02-06 17:37:39"
"4820","halt","exit","2014-06-20 18:22:42","561309","27","2022-02-28 09:28:53","4","-1","2017-12-06 22:54:06"
"4821","identify","detect","2014-06-20 18:23:41","561309","0","","0","",""
"4827","compressed","compression","2014-06-20 18:35:40","561309","74","2021-07-02 04:58:37","4","-1","2014-12-07 16:28:22"
"4840","gameloop","game-loop","2014-06-23 11:05:41","106224","49","2022-02-11 09:58:56","0","106224","2014-06-23 11:05:41"
"4842","nancyfx","nancy","2014-07-01 13:03:32","26507","61","2020-03-16 16:48:50","1","23354","2014-07-01 13:28:42"
"4849","cocos2d-swift","cocos2d-iphone","2014-07-03 07:41:24","201863","0","","1","",""
"4851","ruby-c-api","ruby-c-extension","2014-07-03 16:05:40","214790","0","","0","246246","2015-02-06 17:35:58"
"4852","ruby-extension","ruby-c-extension","2014-07-03 16:06:08","214790","1","2016-05-01 19:02:22","0","246246","2015-02-06 17:35:56"
"4853","ruby-ext","ruby-c-extension","2014-07-03 16:06:12","214790","0","","0","246246","2015-02-06 17:35:55"
"4859","if-clause","if-statement","2014-07-05 23:16:47","2074608","2","2018-09-03 07:54:06","2","246246","2014-07-06 17:25:21"
"4860","software-as-a-service","saas","2014-07-06 03:07:07","246246","1","2016-04-27 03:10:33","0","246246","2014-07-06 03:07:07"
"4861","c90","c89","2014-07-06 17:25:07","246246","53","2021-05-10 18:51:07","0","246246","2014-07-06 17:25:07"
"4864","progress-database","progress-db","2014-07-07 22:43:05","102937","3","2015-04-21 11:58:52","0","102937","2014-07-07 22:43:13"
"4865","csharp","c#","2014-07-08 16:41:32","102937","1996","2022-03-04 11:01:06","0","102937","2014-07-08 16:41:38"
"4866","route","routes","2014-07-08 20:45:14","811","2000","2022-03-04 07:06:51","0","811","2014-07-08 20:45:14"
"4867","karaf","apache-karaf","2014-07-08 23:24:19","573057","144","2022-02-25 12:51:35","1","4099593","2019-05-07 07:01:21"
"4868","android-compat-lib","android-support-library","2014-07-11 03:38:50","82788","0","","1","246246","2015-02-06 17:44:59"
"4869","thread-safe","thread-safety","2014-07-12 01:34:26","102937","51","2022-01-12 10:43:21","0","102937","2014-07-12 01:34:26"
"4870","varargs","variadic-functions","2014-07-12 03:53:01","1708801","59","2022-01-28 07:54:14","1","366904","2017-08-13 10:31:58"
"4871","timedelta","timespan","2014-07-12 23:25:14","634824","0","","-1","",""
"4872","duration","timespan","2014-07-12 23:25:57","634824","0","","-1","",""
"4873","certificates","certificate","2014-07-15 00:55:21","372643","446","2022-03-04 06:28:29","0","1288","2014-07-16 12:26:38"
"4874","windowmanager","window-managers","2014-07-15 16:53:06","102937","95","2022-03-02 19:43:12","0","102937","2014-07-15 16:53:23"
"4875","day-cq","aem","2014-07-16 09:10:38","1474421","0","","2","-1","2017-04-14 23:02:30"
"4876","ibm-notes","lotus-notes","2014-07-17 08:04:57","1047998","17","2020-11-08 18:33:13","3","246246","2015-02-06 17:18:01"
"4877","sheets","google-sheets","2014-07-17 17:40:57","707111","2047","2022-03-05 18:18:18","0","707111","2014-07-17 17:40:57"
"4878","windows-universal","win-universal-app","2014-07-21 08:55:27","2681948","673","2021-10-03 17:32:09","4","-1","2015-11-01 08:36:17"
"4879","xcode6-beta3","xcode6","2014-07-21 20:34:37","716216","3","2014-08-22 02:35:25","0","716216","2014-07-21 20:34:37"
"4880","dijit.form","dojo","2014-07-23 08:49:12","531954","0","","0","",""
"4881","dijit.layout","dojo","2014-07-23 08:49:24","531954","0","","1","",""
"4882","dijit.tree","dojo","2014-07-23 08:49:30","531954","0","","1","",""
"4883","dojo.data","dojo","2014-07-23 08:50:13","531954","0","","0","246246","2015-02-06 17:16:30"
"4884","dojo-store","dojo","2014-07-23 08:50:18","531954","0","","0","246246","2015-02-06 17:16:33"
"4885","dojo-layer","dojo","2014-07-23 08:50:34","531954","0","","0","246246","2015-02-06 17:16:33"
"4886","dojo.stateful","dojo","2014-07-23 08:50:39","531954","0","","0","246246","2015-02-06 17:16:32"
"4887","dojo-require","dojo","2014-07-23 08:50:59","531954","0","","0","246246","2015-02-06 17:16:31"
"4889","xcode6-beta4","xcode6","2014-07-24 15:31:10","2446155","0","","1","246246","2015-02-06 17:16:15"
"4890","round","rounding","2014-07-26 09:33:38","2679935","527","2022-03-03 15:46:28","4","-1","2015-01-08 12:17:54"
"4891","msp","msi-patch","2014-07-26 10:14:36","129130","38","2021-10-11 03:40:08","0","1252759","2015-09-06 03:00:04"
"4892","xwindows","x11","2014-07-27 16:53:49","246246","18","2021-11-02 00:03:31","0","246246","2014-07-27 16:53:49"
"4900","nvd3","nvd3.js","2014-07-28 08:02:19","1041692","194","2021-07-12 21:48:12","0","1288","2014-08-28 14:07:03"
"4906","openerp","odoo","2014-07-29 16:27:35","4794","4808","2022-03-04 10:20:06","4","-1","2015-10-29 20:10:52"
"4907","analytic-functions","window-functions","2014-07-30 17:03:07","344949","0","","2","",""
"4908","engopen","matlab-engine","2014-07-30 19:42:32","97160","0","","0","",""
"4909","compass-css","compass-sass","2014-07-31 04:15:38","106224","0","","0","106224","2014-07-31 04:15:38"
"4910","autobahnws","autobahn","2014-07-31 15:35:42","884770","5","2022-02-08 14:43:49","0","4099593","2020-08-11 03:38:57"
"4913","gnumakefiles","gnu-make","2014-08-05 15:09:06","811","0","","0","811","2014-08-05 15:09:06"
"4915",".wav","wav","2014-08-08 17:42:25","2246344","71","2022-01-18 05:18:11","0","102937","2014-08-12 21:47:34"
"4916","fsharp.data","f#-data","2014-08-09 23:24:33","33518","6","2018-05-24 09:07:55","0","102937","2014-08-12 21:47:30"
"4917","full-text-indexing","full-text-search","2014-08-11 16:14:04","223478","0","","3","",""
"4918","submodule","git-submodules","2014-08-12 15:37:52","102937","184","2022-02-18 12:41:03","0","102937","2014-08-12 15:37:58"
"4919","submodules","git-submodules","2014-08-12 15:38:05","102937","68","2022-02-14 04:13:09","0","102937","2014-08-12 15:38:14"
"4920","static-class","static-classes","2014-08-14 03:23:55","1715579","48","2022-01-24 04:41:57","0","246246","2017-07-03 17:04:31"
"4922","ef6","entity-framework-6","2014-08-15 07:24:02","968303","242","2022-01-26 03:47:17","4","-1","2015-09-06 22:02:11"
"4924","keyvaluepair","key-value","2014-08-18 07:09:05","3622940","70","2022-03-04 01:25:23","4","-1","2021-01-22 09:40:46"
"4925","java-libraries","java","2014-08-18 20:06:15","3622940","59","2020-08-06 08:01:22","4","-1","2014-08-19 00:52:14"
"4927","c++1y","c++14","2014-08-19 05:53:16","1381108","9","2018-08-01 10:52:23","3","-1","2014-08-20 07:36:46"
"4930","build-process","build","2014-08-20 22:51:36","1064325","44","2022-03-01 19:25:36","4","-1","2020-07-20 08:47:24"
"4932","custom-keyboard","ios-app-extension","2014-08-21 20:13:09","2446155","0","","0","",""
"4936","builtins","built-in","2014-08-27 13:53:13","100297","10","2021-10-14 08:49:46","1","366904","2017-08-13 10:24:14"
"4938","lambda-functions","lambda","2014-08-29 08:30:13","3764814","18","2021-10-12 09:12:18","4","-1","2015-02-17 13:03:15"
"4939","data-definition-language","ddl","2014-09-03 16:23:16","1288","0","","0","1288","2014-09-03 16:23:33"
"4942","ruby-on-rails-4-1","ruby-on-rails-4.1","2014-09-08 08:30:22","1080354","0","","0","1288","2014-11-21 18:16:35"
"4943","code-efficiency","performance","2014-09-09 17:43:57","102937","144","2021-02-19 05:24:02","0","102937","2014-09-09 17:44:09"
"4945","ink-file-picker","filepicker.io","2014-09-09 22:21:54","2109725","0","","0","2109725","2014-09-09 22:21:54"
"4946","iphone-6+","iphone-6-plus","2014-09-10 04:02:39","106224","0","","0","106224","2014-09-10 04:02:39"
"4951","spider","web-crawler","2014-09-15 18:56:30","102937","336","2022-02-22 15:34:08","0","102937","2014-09-15 18:56:36"
"4952","dnn7","dotnetnuke-7","2014-09-16 13:28:15","246246","5","2017-04-08 10:42:49","0","246246","2014-09-16 13:28:15"
"4956","jni","java-native-interface","2014-09-19 14:09:10","1288","393","2022-03-04 08:01:16","0","1288","2014-09-19 14:09:10"
"4957","boolean-algebra","boolean-logic","2014-09-19 20:34:27","290085","0","","2","",""
"4958","decisiontrees","decision-tree","2014-09-19 22:32:54","102937","6","2021-10-29 22:42:12","0","102937","2014-09-19 22:33:07"
"4959","alternation","regex-alternation","2014-09-20 03:30:24","3622940","0","","0","",""
"4960","sibling","siblings","2014-09-21 11:05:12","124238","67","2022-01-12 09:51:44","0","1288","2014-09-22 14:32:42"
"4961","urlrewriter","url-rewriting","2014-09-21 12:14:25","124238","7","2022-01-21 10:42:45","4","-1","2017-10-24 11:05:23"
"4962","rewritemap","mod-rewrite","2014-09-21 12:16:58","124238","16","2021-10-04 15:08:32","4","-1","2019-11-10 13:02:52"
"4964","handheld","mobile-devices","2014-09-21 12:32:34","124238","0","","0","",""
"4965","symfony-sonata","sonata-admin","2014-09-21 14:00:47","853360","0","","-1","",""
"4966","bing-maps-api","bing-maps","2014-09-22 15:25:06","1245450","3","2020-09-08 13:25:35","0","366904","2017-08-13 10:17:33"
"4967","bing-maps-controls","bing-maps","2014-09-22 15:25:14","1245450","0","","0","",""
"4968","virtual-earth","bing-maps","2014-09-22 15:26:07","1245450","0","","1","",""
"4973","cmd-script","batch-file","2014-09-26 15:34:48","388389","3","2017-06-06 13:07:10","4","-1","2015-05-05 09:28:20"
"4974","jdk1.8","java-8","2014-09-27 22:24:41","102937","56","2021-10-29 13:02:09","0","102937","2014-09-27 22:24:48"
"4975","susy","susy-sass","2014-09-29 06:03:18","1930386","0","","0","",""
"4977","renaming","rename","2014-10-01 13:26:33","1983854","96","2022-03-03 15:11:22","4","-1","2019-06-18 21:52:24"
"4978","schema-design","database-design","2014-10-01 14:28:50","447489","28","2022-02-16 09:30:24","4","-1","2018-05-09 19:51:50"
"4979","google-spreadsheet","google-sheets","2014-10-03 12:58:22","222901","603","2021-08-01 06:48:27","0","426671","2014-10-10 12:21:21"
"4981","spark","apache-spark","2014-10-05 13:28:50","1305344","15557","2022-03-05 06:22:24","4","-1","2015-01-25 14:17:42"
"4982","fire-tv","amazon-fire-tv","2014-10-07 15:30:06","102937","2","2019-04-23 15:14:54","0","102937","2014-10-07 15:30:11"
"4983","vso","azure-devops","2014-10-07 20:36:36","736079","92","2020-05-01 09:26:01","4","-1","2014-10-08 13:40:05"
"4985","setup","installation","2014-10-08 04:52:54","102937","1051","2022-03-03 06:07:36","0","102937","2014-10-08 04:52:54"
"4987","installing","installation","2014-10-08 04:53:35","102937","246","2022-03-01 13:37:43","0","102937","2014-10-08 04:53:35"
"4988","highlighting","highlight","2014-10-09 04:02:56","2732991","227","2022-03-06 01:39:33","0","4099593","2018-08-03 16:40:58"
"4989","google-play-store","google-play","2014-10-10 09:46:48","234938","287","2022-02-21 10:17:22","1","246246","2014-10-25 18:18:22"
"4993","apache-regexp","regex","2014-10-10 10:19:30","3622940","2","2020-08-26 10:22:14","4","-1","2015-01-12 11:37:15"
"4994","outer","outer-join","2014-10-10 11:22:03","426671","126","2022-02-08 09:09:53","0","426671","2014-10-10 11:22:24"
"4995","huffman","huffman-code","2014-10-13 15:11:55","707111","188","2022-02-20 16:02:52","0","707111","2014-10-13 15:11:55"
"4996","google-drive-sdk","google-drive-api","2014-10-13 20:11:43","153407","636","2022-01-22 20:19:54","4","-1","2014-12-17 18:55:57"
"4997","sonata","sonata-admin","2014-10-14 05:59:56","853360","0","","-1","",""
"4998","ko.observablearray","knockout.js","2014-10-14 06:39:28","1143825","130","2022-03-03 14:44:32","4","-1","2015-05-18 16:18:11"
"5003","lookaround","regex-lookarounds","2014-10-14 12:49:28","3622940","24","2021-12-28 21:32:58","4","-1","2019-06-18 21:52:21"
"5005","matlab-toolbox","matlab","2014-10-15 15:03:27","1620085","120","2018-04-07 15:51:12","4","-1","2014-11-26 16:10:55"
"5006","containment","contains","2014-10-16 18:09:37","2479481","0","","1","",""
"5007","negative-lookahead","regex-lookarounds","2014-10-17 06:43:00","3622940","115","2022-02-15 09:53:09","4","-1","2019-06-28 12:28:22"
"5008","lookahead","regex-lookarounds","2014-10-17 06:43:09","3622940","89","2022-02-28 14:08:33","4","-1","2019-06-28 12:28:22"
"5009","android-l","android-5.0-lollipop","2014-10-17 17:49:09","811","12","2015-07-06 14:10:15","0","811","2014-10-17 17:49:09"
"5015","css-line-height","css","2014-10-20 08:09:56","1922144","9","2019-05-11 16:43:30","4","-1","2014-12-12 06:55:48"
"5033","validator","validation","2014-10-20 13:41:02","157882","511","2022-03-02 15:40:32","3","246246","2015-01-30 19:47:44"
"5034","nested-array","multidimensional-array","2014-10-20 16:26:31","2479481","50","2022-02-24 07:00:06","1","246246","2015-01-30 19:47:02"
"5035","rectangular-arrays","multidimensional-array","2014-10-20 17:41:36","2479481","1","2019-08-20 07:18:29","1","246246","2015-01-30 19:47:04"
"5036","ndarray","multidimensional-array","2014-10-20 17:45:53","2479481","174","2022-02-22 21:37:37","1","246246","2015-01-30 19:47:06"
"5037","jsonarray","arrays","2014-10-20 19:00:49","2479481","449","2022-03-01 18:57:08","4","-1","2015-01-09 17:41:17"
"5038","string-array","arrays","2014-10-20 19:01:38","2479481","71","2022-03-04 03:21:27","4","-1","2014-12-15 11:55:02"
